gene_symbol	query_name	mpi
rrYb	brZZ	0.8751468195463937
aGmd	brZZ	0.2781837657161659
bgF6	brZZ	0.690046239201209
f0Pt	brZZ	-2.233170749684475
wjQm	bZeT	-3.9806799548778224
rmzQ	bZeT	0.5673578444708197
x8rj	bZeT	-3.411388624972578
JgMH	bZeT	0.5217816939309267
5iRk	bZeT	-0.8021656681325746
PExd	bZeT	-1.8702603546974452
j7Vg	bZeT	0.28129803271076353
q4gE	bZeT	-1.5009912524422568
McUH	bZeT	NA
vBxA	bZeT	1.8284678213858534
ikBP	bZeT	2.129700377703722
MGdy	bZeT	-29.230546341372502
HPbz	bZeT	NA
Euun	bZeT	-2.3571425602604377
RGyC	bZeT	-2.2480793359263944
tjTq	bZeT	-4.945331389960134
suFQ	bZeT	3.6303284371410434
NH5j	bZeT	-1.45547828134078
1SrW	bZeT	-0.20957891827552963
vHIu	bZeT	-2.2001720225065315
SpQv	bZeT	-0.5792222848200529
9C86	bZeT	4.526771619988952
cIkA	bZeT	-2.4357013915105874
y1Ct	bZeT	-0.3875292429431887
5URg	bZeT	0.9951137752795046
02fD	bZeT	-0.321842899824021
roA4	bZeT	0.32758530436145444
bUhm	bZeT	-0.48224329196769306
Kb5V	bZeT	-1.8208248135586056
UcgU	bZeT	-1.7366051266591
1eIZ	bZeT	NA
ho5m	bZeT	5.155111197297248
pTbc	bZeT	3.24798991855606
003j	bZeT	-0.4641081179084001
zeOI	bZeT	-4.201714446681959
WG3x	bZeT	-0.07430651136171021
9WGi	bZeT	-2.193619878514931
cmF8	bZeT	-0.6399868067644315
rqri	bZeT	-1.9693392280556608
TNT4	bZeT	-3.393094125779191
Tofr	bZeT	0.8850893952504404
5arJ	bZeT	-3.945606494176947
BDTj	bZeT	-1.7772300683613582
p1My	bZeT	-0.04334187682643542
SmcG	bZeT	-3.585012339195178
jJ2J	bZeT	-1.284215235192528
PRY4	bZeT	-2.26703162469605
KMTI	bZeT	-3.1242927617202363
MBhj	bZeT	-3.494401223291364
6J6k	bZeT	-1.8168654787709704
dwaa	bZeT	-4.873347145826997
KWQg	bZeT	1.7128058016917371
TD4b	bZeT	-1.035867856318802
PgSt	bZeT	-1.9709119336335843
vqIu	bZeT	-3.763987810346608
ng3t	bZeT	-0.6551037415728141
h99C	bZeT	0.676092307150512
rrYb	bZeT	0.757459886217615
aGmd	bZeT	-0.060534647736924456
bgF6	bZeT	-4.926638482580551
f0Pt	bZeT	-3.544145898060113
wjQm	CvPO	-0.7794253123359899
rmzQ	CvPO	5.355869177018419
x8rj	CvPO	-2.954598217773781
JgMH	CvPO	2.0611306193772796
5iRk	CvPO	-0.17560551135380942
PExd	CvPO	-2.8476278527706
j7Vg	CvPO	-0.35350096801792696
q4gE	CvPO	-1.8144099862528698
McUH	CvPO	-0.07003882330768561
vBxA	CvPO	0.47403398321715895
ikBP	CvPO	-5.864023085158996
MGdy	CvPO	-0.7474318216875707
HPbz	CvPO	-0.5344759943665165
Euun	CvPO	-1.8179980429444822
RGyC	CvPO	4.25498106631507
tjTq	CvPO	-4.488555279617699
suFQ	CvPO	0.6862022810697899
NH5j	CvPO	2.031693541406442
1SrW	CvPO	2.282973238486212
vHIu	CvPO	6.281337615183645
SpQv	CvPO	1.6987462663232915
9C86	CvPO	1.9997442728662567
cIkA	CvPO	-3.3476067876209323
y1Ct	CvPO	0.1598355112244435
5URg	CvPO	-0.06123551003841725
02fD	CvPO	-3.9664719733793836
roA4	CvPO	0.032278039948835595
bUhm	CvPO	0.2769988086399997
Kb5V	CvPO	11.893367975428086
UcgU	CvPO	-3.595926093361635
1eIZ	CvPO	0.9040655747304148
ho5m	CvPO	-2.1901711454236708
pTbc	CvPO	-4.117294913239964
003j	CvPO	-10.962264488066648
zeOI	CvPO	0.48340445420733347
WG3x	CvPO	-1.3249767840951048
9WGi	CvPO	2.773388997690674
cmF8	CvPO	-4.538579946571672
rqri	CvPO	5.695733762209647
TNT4	CvPO	-3.0854069906161037
Tofr	CvPO	-3.8650032819126734
5arJ	CvPO	-4.113866422744798
BDTj	CvPO	-3.151000002510153
p1My	CvPO	-3.6349998494341142
SmcG	CvPO	-2.840433764308776
jJ2J	CvPO	-3.7549109399790686
PRY4	CvPO	0.08678542099539938
KMTI	CvPO	-3.0152298224111727
MBhj	CvPO	-3.1518500479010494
6J6k	CvPO	-7.845708776191432
dwaa	CvPO	-3.453997469077583
KWQg	CvPO	-0.10971324471488177
TD4b	CvPO	-3.309244078656213
PgSt	CvPO	-3.3074931526227744
vqIu	CvPO	0.763773257538511
ng3t	CvPO	-0.844131873208635
h99C	CvPO	-0.43681246418354963
rrYb	CvPO	-4.414048924449854
aGmd	CvPO	-0.34045629991502513
bgF6	CvPO	-1.5508012989682665
f0Pt	CvPO	-2.1607980508218634
wjQm	D0p9	-1.05367772066898
rmzQ	D0p9	1.665586515527567
x8rj	D0p9	1.3002821186329985
JgMH	D0p9	0.23948780015487378
5iRk	D0p9	-1.951613355974283
PExd	D0p9	-2.4670057839660893
j7Vg	D0p9	-0.7182509265728575
q4gE	D0p9	2.2422202659917385
McUH	D0p9	0.07976674013198357
vBxA	D0p9	1.0895758847263213
ikBP	D0p9	0.9185772973444877
MGdy	D0p9	-1.110218901190653
HPbz	D0p9	-0.4496178505504981
Euun	D0p9	2.6730924555106657
RGyC	D0p9	-0.37102946579469953
tjTq	D0p9	-2.1611170497462107
suFQ	D0p9	2.8020845038814444
NH5j	D0p9	-1.6273068804517745
1SrW	D0p9	-0.6916103307329489
vHIu	D0p9	-1.4216311063883298
SpQv	D0p9	-0.8275828544268238
9C86	D0p9	-0.9751239578410454
cIkA	D0p9	2.9398830148553534
y1Ct	D0p9	-0.3356596866289761
5URg	D0p9	-6.416804619394241
02fD	D0p9	-3.7266932077573163
roA4	D0p9	-0.9571504794100556
bUhm	D0p9	-0.18830615335234036
Kb5V	D0p9	-1.5365667954592483
UcgU	D0p9	1.5882874661627338
1eIZ	D0p9	-3.1223282588990715
ho5m	D0p9	5.226963273265496
pTbc	D0p9	2.571804734466449
003j	D0p9	2.960208657850262
zeOI	D0p9	0.38143363798177604
WG3x	D0p9	-2.202577512543995
9WGi	D0p9	-1.8730426892014573
cmF8	D0p9	-0.7759614639319116
rqri	D0p9	-5.936266149259388
TNT4	D0p9	-0.799172315875919
Tofr	D0p9	-1.260931952452661
5arJ	D0p9	-0.2994340389100927
BDTj	D0p9	-1.0868234251326607
p1My	D0p9	-0.8989079620716727
SmcG	D0p9	-0.5665161584858819
jJ2J	D0p9	-2.069873660216641
PRY4	D0p9	0.9679382758591437
KMTI	D0p9	-0.5134637305555091
MBhj	D0p9	0.1672600814366009
6J6k	D0p9	1.531077481803645
dwaa	D0p9	2.3282421940855675
KWQg	D0p9	-0.7288799881055749
TD4b	D0p9	1.2397840819448651
PgSt	D0p9	3.1711702749871944
vqIu	D0p9	0.19596671581964206
ng3t	D0p9	0.8086384593936625
h99C	D0p9	0.6568697356168065
rrYb	D0p9	6.413357954745544
aGmd	D0p9	1.3245878623328364
bgF6	D0p9	0.37014143514209646
f0Pt	D0p9	3.4052000586639624
wjQm	D8tL	-1.1723683138947805
rmzQ	D8tL	-3.1891906365099647
x8rj	D8tL	-2.2445602738063446
JgMH	D8tL	-1.2618700391304387
5iRk	D8tL	-1.7616121900218473
PExd	D8tL	-1.532105589238328
j7Vg	D8tL	-0.1277720138297878
q4gE	D8tL	0.5972383505581672
McUH	D8tL	0.7873727706341702
vBxA	D8tL	-0.7695751032212733
ikBP	D8tL	1.5400845279098985
MGdy	D8tL	-7.297857102584723
HPbz	D8tL	0.21998268570526713
Euun	D8tL	3.7632723637579746
RGyC	D8tL	1.5199792654910917
tjTq	D8tL	-0.507869464501506
suFQ	D8tL	-0.44343158104983665
NH5j	D8tL	-3.188588936458771
1SrW	D8tL	1.504362124748378
vHIu	D8tL	-0.9501313386489101
SpQv	D8tL	-0.8770526674890268
9C86	D8tL	-2.33959178468864
cIkA	D8tL	0.31556236678947036
y1Ct	D8tL	-0.516634309704885
5URg	D8tL	NA
02fD	D8tL	5.103897329424114
roA4	D8tL	-6.917633553260933
bUhm	D8tL	-1.4417648198034596
Kb5V	D8tL	1.1277729911713672
UcgU	D8tL	2.599691731355117
1eIZ	D8tL	-0.2738165028181718
ho5m	D8tL	-3.3568075001795212
pTbc	D8tL	2.4576209513455107
003j	D8tL	7.202625115587645
zeOI	D8tL	0.5372024921866653
WG3x	D8tL	0.7761789756364268
9WGi	D8tL	-1.3889901623306562
cmF8	D8tL	-0.8785030585028506
rqri	D8tL	0.6326313264330966
TNT4	D8tL	-2.7692339479223684
Tofr	D8tL	0.9147638323913384
5arJ	D8tL	-1.4641042800342041
BDTj	D8tL	-0.09581006493535349
p1My	D8tL	-1.6322142421381483
SmcG	D8tL	-1.9402193125432006
jJ2J	D8tL	0.08274370452671695
PRY4	D8tL	-0.3955475210699677
KMTI	D8tL	3.1309763181214953
MBhj	D8tL	0.23647331361824794
6J6k	D8tL	-1.604762056160541
dwaa	D8tL	2.6904145263181403
KWQg	D8tL	1.143295445077117
TD4b	D8tL	-0.2891578697318726
PgSt	D8tL	1.9037117033154956
vqIu	D8tL	-0.7381465367438587
ng3t	D8tL	0.9339113357750048
h99C	D8tL	-0.565622868296541
rrYb	D8tL	2.0157854247391764
aGmd	D8tL	1.4064655234128691
bgF6	D8tL	-0.01657569650202294
f0Pt	D8tL	2.7666286221045824
wjQm	dfsj	-4.480084829893221
rmzQ	dfsj	-3.983235819915456
x8rj	dfsj	-3.1335450723534266
JgMH	dfsj	-1.8482439369790595
5iRk	dfsj	0.763219915067729
PExd	dfsj	-2.4711137469479225
j7Vg	dfsj	0.864504060682124
q4gE	dfsj	-0.5582223274969638
McUH	dfsj	0.9516880936157661
vBxA	dfsj	0.49034481459076973
ikBP	dfsj	1.2950370325984482
MGdy	dfsj	-1.3409773916423828
HPbz	dfsj	0.6659947994476615
Euun	dfsj	3.4930372777095906
RGyC	dfsj	2.954953849172704
tjTq	dfsj	-0.09209315661358114
suFQ	dfsj	1.4005534210506212
NH5j	dfsj	0.5923837616416927
1SrW	dfsj	4.387082711294613
vHIu	dfsj	2.0342647296174126
SpQv	dfsj	-1.9663777313842046
9C86	dfsj	4.609962528219054
cIkA	dfsj	-0.17786443161707385
y1Ct	dfsj	0.029020919967688952
5URg	dfsj	-7.153967157581586
02fD	dfsj	-1.0578480179076648
roA4	dfsj	-6.6521333428989395
bUhm	dfsj	0.4443785412641902
Kb5V	dfsj	-1.0704250316626986
UcgU	dfsj	4.04175680154819
1eIZ	dfsj	-0.2326852463092175
ho5m	dfsj	2.018136589053719
pTbc	dfsj	2.2138296115337885
003j	dfsj	5.057229532347208
zeOI	dfsj	0.26932356302851773
WG3x	dfsj	-1.079752166240526
9WGi	dfsj	-2.2303019582134627
cmF8	dfsj	-0.5380379114429421
rqri	dfsj	-0.6192916031291924
TNT4	dfsj	-4.66394313065964
Tofr	dfsj	-0.6519728112124901
5arJ	dfsj	-2.728968677643994
BDTj	dfsj	-2.896848720223917
p1My	dfsj	-0.4235822544184473
SmcG	dfsj	-3.662334168455299
jJ2J	dfsj	-0.13132721354170276
PRY4	dfsj	-0.8724045703700074
KMTI	dfsj	0.7942274651811339
MBhj	dfsj	3.672148480637848
6J6k	dfsj	-3.22868869732686
dwaa	dfsj	3.8530171706530862
KWQg	dfsj	-2.393666835276959
TD4b	dfsj	-1.227034641717804
PgSt	dfsj	5.147179342745099
vqIu	dfsj	0.48320194641917585
ng3t	dfsj	-0.1825814682629795
h99C	dfsj	-1.320392578759665
rrYb	dfsj	2.0715238447812445
aGmd	dfsj	6.437666427303625
bgF6	dfsj	-1.0579651811560338
f0Pt	dfsj	0.8917543823682637
wjQm	DqV1	-0.2558134171375986
rmzQ	DqV1	-0.7950501014141674
x8rj	DqV1	-1.4140412517602408
JgMH	DqV1	0.19836571310291018
5iRk	DqV1	-2.2701686736363786
PExd	DqV1	2.2018243979144745
j7Vg	DqV1	-2.453373610687722
q4gE	DqV1	-1.834950496067802
McUH	DqV1	-0.5246325679166018
vBxA	DqV1	0.02712961844178804
ikBP	DqV1	0.9606320508235813
MGdy	DqV1	-1.3398123790232253
HPbz	DqV1	0.9480948019629024
Euun	DqV1	NA
RGyC	DqV1	-1.0266945348515069
tjTq	DqV1	2.3523250531951123
suFQ	DqV1	1.1811609806896797
NH5j	DqV1	-2.742838923976902
1SrW	DqV1	1.5501591431636281
vHIu	DqV1	2.3097431349401125
SpQv	DqV1	-0.05459143489076659
9C86	DqV1	0.4640195181501943
cIkA	DqV1	4.730217012372121
y1Ct	DqV1	-0.04381470419975815
5URg	DqV1	12.615835080364912
02fD	DqV1	4.748145302157269
roA4	DqV1	-1.3439439159385023
bUhm	DqV1	-1.306342046225548
Kb5V	DqV1	0.9086496259530759
UcgU	DqV1	-2.0395469899420906
1eIZ	DqV1	-1.1473258669633986
ho5m	DqV1	-0.9592458280563293
pTbc	DqV1	-5.777079189214684
003j	DqV1	2.0492473840641368
zeOI	DqV1	-1.3496517018126704
WG3x	DqV1	1.2612373197816462
9WGi	DqV1	0.6262570266786622
cmF8	DqV1	-8.390864185935481
rqri	DqV1	-4.078515011921106
TNT4	DqV1	-11.08889560910269
Tofr	DqV1	-8.989719880146572
5arJ	DqV1	-9.770981945517555
BDTj	DqV1	-11.113389655027397
p1My	DqV1	-8.822616222109254
SmcG	DqV1	-11.320417622236317
jJ2J	DqV1	-9.45353181832601
PRY4	DqV1	-1.6925257574154153
KMTI	DqV1	-3.4536245549334845
MBhj	DqV1	-3.4435821476553046
6J6k	DqV1	-5.134699033894639
dwaa	DqV1	1.8110051487635537
KWQg	DqV1	-4.988865482936165
TD4b	DqV1	NA
PgSt	DqV1	-1.5778603343083522
vqIu	DqV1	-6.286805301233271
ng3t	DqV1	-1.818693303491213
h99C	DqV1	-0.08940333602037547
rrYb	DqV1	-5.44344815961273
aGmd	DqV1	-1.5716311895216584
bgF6	DqV1	-0.507884427920775
f0Pt	DqV1	1.9119276357101211
wjQm	e090	-0.12058464175417248
rmzQ	e090	-0.06412733242269397
x8rj	e090	1.1985177733574248
JgMH	e090	-0.21646976149562455
5iRk	e090	-16.597940913059524
PExd	e090	NA
j7Vg	e090	-2.059270976319502
q4gE	e090	NA
McUH	e090	-0.13849545121824175
vBxA	e090	0.5484122848457719
ikBP	e090	2.704057235501166
MGdy	e090	-2.0370627818643667
HPbz	e090	0.18194354892840622
Euun	e090	NA
RGyC	e090	0.8144651982747749
tjTq	e090	0.6055224481056679
suFQ	e090	-0.10359326766142461
NH5j	e090	-0.7969998572929827
1SrW	e090	3.410902112340862
vHIu	e090	4.885712775448457
SpQv	e090	2.063732280556773
9C86	e090	1.4368271214534363
cIkA	e090	1.133713202839364
y1Ct	e090	-0.4726741366496749
5URg	e090	NA
02fD	e090	NA
roA4	e090	-0.19739078662990867
bUhm	e090	0.31807857788382793
Kb5V	e090	6.396491632730681
UcgU	e090	NA
1eIZ	e090	-0.3895567490116736
ho5m	e090	-2.981515561472473
pTbc	e090	2.581429577329752
003j	e090	2.1484668345158293
zeOI	e090	-0.6319518621119898
WG3x	e090	0.3064077507935235
9WGi	e090	2.570996949464825
cmF8	e090	-4.147633289373157
rqri	e090	-1.0937138828803523
TNT4	e090	-8.115815009202748
Tofr	e090	-4.629468837875579
5arJ	e090	-5.959043907412241
BDTj	e090	-6.86298384131881
p1My	e090	-6.970007288288992
SmcG	e090	-7.257829964046555
jJ2J	e090	-6.391831967503683
PRY4	e090	-0.5133171513888781
KMTI	e090	1.688325771950161
MBhj	e090	1.3774441031901021
6J6k	e090	NA
dwaa	e090	6.173022093311613
KWQg	e090	-4.003589753282895
TD4b	e090	NA
PgSt	e090	-0.6249988958021307
vqIu	e090	0.26433352071368377
ng3t	e090	-0.9016363566837202
h99C	e090	0.18735914054256506
rrYb	e090	NA
aGmd	e090	0.4259442730292903
bgF6	e090	0.5892161073583279
f0Pt	e090	5.486909581836924
wjQm	E4JV	-1.4653885096303259
rmzQ	E4JV	1.5009119557413895
x8rj	E4JV	-1.8210562733196567
JgMH	E4JV	-2.1059843053211416
5iRk	E4JV	0.41519542862585496
PExd	E4JV	-1.4602042611611317
j7Vg	E4JV	-0.5715438300209021
q4gE	E4JV	4.459616494718462
McUH	E4JV	0.11229649177528256
vBxA	E4JV	0.11404996127419047
ikBP	E4JV	-1.5524847968837578
MGdy	E4JV	-0.22901124307621587
HPbz	E4JV	-0.1071863362626777
Euun	E4JV	-6.279374092829628
RGyC	E4JV	0.46015326713305066
tjTq	E4JV	-6.764494617040959
suFQ	E4JV	-0.40649797167132606
NH5j	E4JV	1.1094726718431844
1SrW	E4JV	0.747768415779037
vHIu	E4JV	-1.83393318130261
SpQv	E4JV	NA
9C86	E4JV	0.3076937291892098
cIkA	E4JV	NA
y1Ct	E4JV	-0.8320117992606543
5URg	E4JV	-6.797602680371901
02fD	E4JV	-3.8137020289082546
roA4	E4JV	NA
bUhm	E4JV	-1.1575922120704838
Kb5V	E4JV	-1.8036536320964804
UcgU	E4JV	-4.516446184170648
1eIZ	E4JV	0.09340495874031514
ho5m	E4JV	0.05156810208551379
pTbc	E4JV	-5.198565120988261
003j	E4JV	0.7735681055016054
zeOI	E4JV	-4.796501442481953
WG3x	E4JV	-3.0271056446294686
9WGi	E4JV	NA
cmF8	E4JV	-3.3232580433607732
rqri	E4JV	-1.5928440268981285
TNT4	E4JV	-4.787446632340843
Tofr	E4JV	-3.629834936362295
5arJ	E4JV	-2.788891081411602
BDTj	E4JV	-5.9940504930483245
p1My	E4JV	-5.1261284605414
SmcG	E4JV	-3.6100308468597433
jJ2J	E4JV	-3.9563187274503147
PRY4	E4JV	-1.8761408925478897
KMTI	E4JV	-8.63049602142244
MBhj	E4JV	-2.2938698152911594
6J6k	E4JV	-5.510539080271047
dwaa	E4JV	NA
KWQg	E4JV	-3.2075320936446268
TD4b	E4JV	-4.0191905028524735
PgSt	E4JV	1.8301878907753573
vqIu	E4JV	-1.5505221130341422
ng3t	E4JV	-4.948669393135167
h99C	E4JV	0.16493605840807976
rrYb	E4JV	2.8384992658371164
aGmd	E4JV	-4.832027687420693
bgF6	E4JV	-0.3395583794533729
f0Pt	E4JV	-2.520730725276631
wjQm	Eij9	2.2347130889974998
rmzQ	Eij9	-1.4810519524113013
x8rj	Eij9	1.291830390467663
JgMH	Eij9	-0.46160830924371266
5iRk	Eij9	-0.12400674861539393
PExd	Eij9	-0.10202561928938306
j7Vg	Eij9	0.7745548626756504
q4gE	Eij9	-0.8579758319878232
McUH	Eij9	-5.940874472923932
vBxA	Eij9	-1.9629188608185906
ikBP	Eij9	0.5070960599510559
MGdy	Eij9	0.18789628284428472
HPbz	Eij9	0.5236680676751654
Euun	Eij9	2.648728479308416
RGyC	Eij9	1.5431334611518617
tjTq	Eij9	0.5605077892432725
suFQ	Eij9	-1.3086073777812974
NH5j	Eij9	2.3915703763667717
1SrW	Eij9	1.8699327676723807
vHIu	Eij9	2.4392496624907833
SpQv	Eij9	1.6434852497495445
9C86	Eij9	1.7607674994716107
cIkA	Eij9	0.8155255307105562
y1Ct	Eij9	0.19633388067723764
5URg	Eij9	0.18476739426307198
02fD	Eij9	-0.16358438643116688
roA4	Eij9	0.0843599534090622
bUhm	Eij9	-1.385639224934005
Kb5V	Eij9	0.6908768083846265
UcgU	Eij9	1.5872474468786082
1eIZ	Eij9	-1.4277662300611966
ho5m	Eij9	0.010817893907305531
pTbc	Eij9	0.2721869237062636
003j	Eij9	0.7601929429331388
zeOI	Eij9	2.1107214084806545
WG3x	Eij9	-0.37947095818887144
9WGi	Eij9	1.045122672518907
cmF8	Eij9	0.9627815809756692
rqri	Eij9	-0.14084624655359287
TNT4	Eij9	1.0517235389892519
Tofr	Eij9	1.2480559832075135
5arJ	Eij9	0.6798901133409567
BDTj	Eij9	1.1490423104991117
p1My	Eij9	0.2377130329232369
SmcG	Eij9	0.934455825425705
jJ2J	Eij9	1.0927556249252097
PRY4	Eij9	0.8132034051394047
KMTI	Eij9	0.9775705571659865
MBhj	Eij9	1.5405004866970162
6J6k	Eij9	-0.31843387389177197
dwaa	Eij9	-0.5631311092838107
KWQg	Eij9	-1.5255669627655462
TD4b	Eij9	-0.19705765939731537
PgSt	Eij9	0.6043892336678706
vqIu	Eij9	0.6235505433487465
ng3t	Eij9	1.5223664852930467
h99C	Eij9	1.0069287746677562
rrYb	Eij9	-1.1294886207521753
aGmd	Eij9	2.033584118663838
bgF6	Eij9	-1.2491138073798858
f0Pt	Eij9	1.40762911676146
wjQm	eRBj	0.8175552513677461
rmzQ	eRBj	0.920487025144722
x8rj	eRBj	-4.071129991484848
JgMH	eRBj	-0.16565602108948274
5iRk	eRBj	-2.4357202073055433
PExd	eRBj	-1.0524722743179034
j7Vg	eRBj	-0.6062721589700757
q4gE	eRBj	2.455595743903198
McUH	eRBj	-0.09740236304618952
vBxA	eRBj	0.6993613694939725
ikBP	eRBj	2.8824675214811273
MGdy	eRBj	-0.44479179545843966
HPbz	eRBj	1.2526218280126244
Euun	eRBj	3.9408312214628003
RGyC	eRBj	0.12618655665631426
tjTq	eRBj	NA
suFQ	eRBj	-4.07967612824112
NH5j	eRBj	NA
1SrW	eRBj	0.9575514746014516
vHIu	eRBj	-1.2935439445964685
SpQv	eRBj	2.1813415163409933
9C86	eRBj	2.801041296911243
cIkA	eRBj	-1.8068173047385676
y1Ct	eRBj	-1.3521678602910803
5URg	eRBj	NA
02fD	eRBj	-2.3757282230717434
roA4	eRBj	NA
bUhm	eRBj	-0.6923176196291806
Kb5V	eRBj	1.9610834748837949
UcgU	eRBj	5.143230182770992
1eIZ	eRBj	-0.20312201507290553
ho5m	eRBj	3.3443893585435593
pTbc	eRBj	-3.4683349092567135
003j	eRBj	-1.0321946500744685
zeOI	eRBj	-3.9290323539874215
WG3x	eRBj	-2.574689328440623
9WGi	eRBj	9.217055132250135
cmF8	eRBj	-0.9012263648750696
rqri	eRBj	-0.801399889609684
TNT4	eRBj	NA
Tofr	eRBj	-3.728503799210462
5arJ	eRBj	NA
BDTj	eRBj	NA
p1My	eRBj	-0.12464752539096716
SmcG	eRBj	-4.1252633154591765
jJ2J	eRBj	-4.321578971804355
PRY4	eRBj	-0.41952902978750317
KMTI	eRBj	NA
MBhj	eRBj	-1.9535444606195576
6J6k	eRBj	9.032581272027768
dwaa	eRBj	1.0812941485386556
KWQg	eRBj	-3.7094140003297014
TD4b	eRBj	-1.470684571136547
PgSt	eRBj	0.01445795667792049
vqIu	eRBj	5.621949922273581
ng3t	eRBj	-0.7823337735610841
h99C	eRBj	0.4313913189587813
rrYb	eRBj	-4.912908178194963
aGmd	eRBj	-0.7719295947783071
bgF6	eRBj	0.19643841853523353
f0Pt	eRBj	5.430821207638236
wjQm	g5wp	-1.6276834996658553
rmzQ	g5wp	2.2044508974215336
x8rj	g5wp	-3.454937531344702
JgMH	g5wp	0.23025087317149448
5iRk	g5wp	0.060020435442578984
PExd	g5wp	-1.061929224718239
j7Vg	g5wp	-0.5478057863175138
q4gE	g5wp	0.7506794849165358
McUH	g5wp	-0.679010178852674
vBxA	g5wp	0.8439158302321486
ikBP	g5wp	1.786290293807347
MGdy	g5wp	-0.3079502945581519
HPbz	g5wp	-0.12575701228390598
Euun	g5wp	2.0070410403463033
RGyC	g5wp	-6.358939923208057
tjTq	g5wp	-5.2374755837421745
suFQ	g5wp	-0.26616311536885545
NH5j	g5wp	-0.7013715864446781
1SrW	g5wp	-4.524728661689346
vHIu	g5wp	-8.885343223796157
SpQv	g5wp	-5.14632234179669
9C86	g5wp	0.2998951607709365
cIkA	g5wp	-2.1813726389350183
y1Ct	g5wp	0.5145482238606155
5URg	g5wp	2.494704708451685
02fD	g5wp	-2.4223933828487563
roA4	g5wp	-5.012458459360617
bUhm	g5wp	0.05761199061659709
Kb5V	g5wp	-8.307263124336625
UcgU	g5wp	-3.8842257921032077
1eIZ	g5wp	2.033025615089035
ho5m	g5wp	3.4097852455812827
pTbc	g5wp	1.5885152350174254
003j	g5wp	4.316300543244994
zeOI	g5wp	-1.976168632855436
WG3x	g5wp	-4.62542611944074
9WGi	g5wp	-5.321727223782587
cmF8	g5wp	-0.6119350857376455
rqri	g5wp	1.603720924095327
TNT4	g5wp	1.4182891693689543
Tofr	g5wp	0.6211269589762958
5arJ	g5wp	0.9112622191272909
BDTj	g5wp	0.15515737391729711
p1My	g5wp	0.3203212239169981
SmcG	g5wp	0.8070181393094934
jJ2J	g5wp	2.2862597521711607
PRY4	g5wp	-0.8757400451881943
KMTI	g5wp	4.489940384723478
MBhj	g5wp	-0.4666364247682068
6J6k	g5wp	3.1796476588994285
dwaa	g5wp	-1.708954411439775
KWQg	g5wp	1.1753726618110982
TD4b	g5wp	-2.970237858670103
PgSt	g5wp	-1.1261897793697353
vqIu	g5wp	-3.78115095871847
ng3t	g5wp	-3.6815374421213236
h99C	g5wp	-0.3854166246087653
rrYb	g5wp	NA
aGmd	g5wp	-2.7381160287942254
bgF6	g5wp	-1.239469822318969
f0Pt	g5wp	-3.7870014606252083
wjQm	GCPT	0.2821334125200201
rmzQ	GCPT	0.8062176095613964
x8rj	GCPT	2.6868560516873305
JgMH	GCPT	0.4425943847024266
5iRk	GCPT	1.0295262584984213
PExd	GCPT	-3.2943553324863974
j7Vg	GCPT	-0.4094908214069253
q4gE	GCPT	-0.10410737404023902
McUH	GCPT	0.06088796336123151
vBxA	GCPT	-0.8853952106271841
ikBP	GCPT	0.29309105484275527
MGdy	GCPT	-0.16719740876969427
HPbz	GCPT	0.17135845461856022
Euun	GCPT	1.1575678134906149
RGyC	GCPT	2.4228576697005795
tjTq	GCPT	1.440983053818669
suFQ	GCPT	-0.19382649610932273
NH5j	GCPT	8.027267159547538
1SrW	GCPT	3.3700189758001944
vHIu	GCPT	2.522114289948869
SpQv	GCPT	-0.17053614397963318
9C86	GCPT	3.7480502548327004
cIkA	GCPT	1.9116218229517332
y1Ct	GCPT	-0.004845789479148129
5URg	GCPT	0.6766077202533183
02fD	GCPT	-1.511797988773254
roA4	GCPT	2.6014366066065553
bUhm	GCPT	-0.11360521117510701
Kb5V	GCPT	0.3725055871155706
UcgU	GCPT	0.7195583086984666
1eIZ	GCPT	0.005196386178281455
ho5m	GCPT	6.182756307518173
pTbc	GCPT	-0.23784589659123434
003j	GCPT	-0.9705088274871144
zeOI	GCPT	2.0738449475446066
WG3x	GCPT	1.9895985222569506
9WGi	GCPT	3.473780539123234
cmF8	GCPT	0.5981317524445315
rqri	GCPT	-0.433291182474054
TNT4	GCPT	0.6949536107025021
Tofr	GCPT	0.7813315981653921
5arJ	GCPT	1.095251432097256
BDTj	GCPT	-0.41047913209522885
p1My	GCPT	0.2825284067651634
SmcG	GCPT	0.20384425310481558
jJ2J	GCPT	-0.07666783262891663
PRY4	GCPT	-0.7567036752256542
KMTI	GCPT	-0.3495248311764593
MBhj	GCPT	1.3771016579894473
6J6k	GCPT	0.44153144946085915
dwaa	GCPT	0.9066956171322239
KWQg	GCPT	-2.381280183463098
TD4b	GCPT	-0.4350681191170221
PgSt	GCPT	3.7197526234917175
vqIu	GCPT	3.7563076774169097
ng3t	GCPT	4.874091914604397
h99C	GCPT	0.10706548562307404
rrYb	GCPT	-0.002536890764136268
aGmd	GCPT	3.8939710794632485
bgF6	GCPT	-0.7802144669757795
f0Pt	GCPT	4.265496922426832
wjQm	GTGF	-3.8517663177574053
rmzQ	GTGF	1.7360476420190911
x8rj	GTGF	-0.9362184548879026
JgMH	GTGF	-1.6207680400011155
5iRk	GTGF	-1.8938192544299588
PExd	GTGF	-2.04477692703544
j7Vg	GTGF	-0.38709108099829487
q4gE	GTGF	3.6384307053965586
McUH	GTGF	-0.36948070151791285
